level,model,quantile,horizon_h,issue_time,target_time,y_pred,y_actual,pool_bucket,adjustment,y_pred_calibrated
portfolio,lightgbm,0.95,3,2020-09-07,2020-09-07 03:00:00,1358.1811345265603,1332.951999999999,h<=24,98.04490643019594,1456.2260409567562
portfolio,lightgbm,0.05,4,2020-09-07,2020-09-07 04:00:00,1263.9877938675766,1265.0724999999989,h<=24,-128.07192172832373,1135.9158721392528
portfolio,lightgbm,0.25,4,2020-09-07,2020-09-07 04:00:00,1263.6189815392047,1265.0724999999989,h<=24,-71.14424469163305,1192.4747368475716
portfolio,lightgbm,0.5,4,2020-09-07,2020-09-07 04:00:00,1259.6929586316578,1265.0724999999989,h<=24,0.0,1259.6929586316578
portfolio,lightgbm,0.75,4,2020-09-07,2020-09-07 04:00:00,1273.4032649689102,1265.0724999999989,h<=24,6.101609239015829,1279.5048742079262
portfolio,lightgbm,0.95,4,2020-09-07,2020-09-07 04:00:00,1292.592319639398,1265.0724999999989,h<=24,98.04490643019594,1390.637226069594
portfolio,lightgbm,0.05,5,2020-09-07,2020-09-07 05:00:00,1224.4088208142873,1239.418,h<=24,-128.07192172832373,1096.3368990859635
portfolio,lightgbm,0.25,5,2020-09-07,2020-09-07 05:00:00,1226.1554376410193,1239.418,h<=24,-71.14424469163305,1155.0111929493862
portfolio,lightgbm,0.5,5,2020-09-07,2020-09-07 05:00:00,1229.3792054915534,1239.418,h<=24,0.0,1229.3792054915534
portfolio,lightgbm,0.75,5,2020-09-07,2020-09-07 05:00:00,1243.0623330963135,1239.418,h<=24,6.101609239015829,1249.1639423353295
portfolio,lightgbm,0.95,5,2020-09-07,2020-09-07 05:00:00,1269.6676622814773,1239.418,h<=24,98.04490643019594,1367.7125687116732
portfolio,lightgbm,0.05,6,2020-09-07,2020-09-07 06:00:00,1256.8789328604653,1268.018999999999,h<=24,-128.07192172832373,1128.8070111321415
portfolio,lightgbm,0.25,6,2020-09-07,2020-09-07 06:00:00,1262.199130683995,1268.018999999999,h<=24,-71.14424469163305,1191.054885992362
portfolio,lightgbm,0.5,6,2020-09-07,2020-09-07 06:00:00,1263.8709402967654,1268.018999999999,h<=24,0.0,1263.8709402967654
portfolio,lightgbm,0.75,6,2020-09-07,2020-09-07 06:00:00,1265.3638722361204,1268.018999999999,h<=24,6.101609239015829,1271.4654814751361
portfolio,lightgbm,0.95,6,2020-09-07,2020-09-07 06:00:00,1284.1614276772282,1268.018999999999,h<=24,98.04490643019594,1382.206334107424
portfolio,lightgbm,0.05,7,2020-09-07,2020-09-07 07:00:00,1415.0907962008805,1570.767000000002,h<=24,-128.07192172832373,1287.0188744725567
portfolio,lightgbm,0.25,7,2020-09-07,2020-09-07 07:00:00,1477.181878864484,1570.767000000002,h<=24,-71.14424469163305,1406.0376341728509
portfolio,lightgbm,0.5,7,2020-09-07,2020-09-07 07:00:00,1512.991772885257,1570.767000000002,h<=24,0.0,1512.991772885257
portfolio,lightgbm,0.75,7,2020-09-07,2020-09-07 07:00:00,1487.412004212279,1570.767000000002,h<=24,6.101609239015829,1493.513613451295
portfolio,lightgbm,0.95,7,2020-09-07,2020-09-07 07:00:00,1522.8521325005624,1570.767000000002,h<=24,98.04490643019594,1620.8970389307583
portfolio,lightgbm,0.05,8,2020-09-07,2020-09-07 08:00:00,1598.4942163034596,2155.191000000004,h<=24,-128.07192172832373,1470.4222945751358
portfolio,lightgbm,0.25,8,2020-09-07,2020-09-07 08:00:00,1843.2209101656035,2155.191000000004,h<=24,-71.14424469163305,1772.0766654739705
portfolio,lightgbm,0.5,8,2020-09-07,2020-09-07 08:00:00,1937.2831564704325,2155.191000000004,h<=24,0.0,1937.2831564704325
portfolio,lightgbm,0.75,8,2020-09-07,2020-09-07 08:00:00,1921.663211427988,2155.191000000004,h<=24,6.101609239015829,1927.7648206670037
portfolio,lightgbm,0.95,8,2020-09-07,2020-09-07 08:00:00,1992.398926182684,2155.191000000004,h<=24,98.04490643019594,2090.4438326128798
portfolio,lightgbm,0.05,9,2020-09-07,2020-09-07 09:00:00,1908.748654001245,2438.273,h<=24,-128.07192172832373,1780.6767322729213
portfolio,lightgbm,0.25,9,2020-09-07,2020-09-07 09:00:00,2309.351603687968,2438.273,h<=24,-71.14424469163305,2238.2073589963347
portfolio,lightgbm,0.5,9,2020-09-07,2020-09-07 09:00:00,2321.285435749856,2438.273,h<=24,0.0,2321.285435749856
portfolio,lightgbm,0.75,9,2020-09-07,2020-09-07 09:00:00,2453.5476765933995,2438.273,h<=24,6.101609239015829,2459.6492858324154
portfolio,lightgbm,0.95,9,2020-09-07,2020-09-07 09:00:00,2429.9229372199284,2438.273,h<=24,98.04490643019594,2527.9678436501245
portfolio,lightgbm,0.05,10,2020-09-07,2020-09-07 10:00:00,2292.410496088782,2481.635,h<=24,-128.07192172832373,2164.3385743604586
portfolio,lightgbm,0.25,10,2020-09-07,2020-09-07 10:00:00,2526.2162926472297,2481.635,h<=24,-71.14424469163305,2455.0720479555966
portfolio,lightgbm,0.5,10,2020-09-07,2020-09-07 10:00:00,2528.592429129763,2481.635,h<=24,0.0,2528.592429129763
portfolio,lightgbm,0.75,10,2020-09-07,2020-09-07 10:00:00,2561.4656118746225,2481.635,h<=24,6.101609239015829,2567.5672211136384
portfolio,lightgbm,0.95,10,2020-09-07,2020-09-07 10:00:00,2586.536589142392,2481.635,h<=24,98.04490643019594,2684.581495572588
portfolio,lightgbm,0.05,11,2020-09-07,2020-09-07 11:00:00,2492.7152157446967,2507.7344999999973,h<=24,-128.07192172832373,2364.643294016373
portfolio,lightgbm,0.25,11,2020-09-07,2020-09-07 11:00:00,2572.4750789431773,2507.7344999999973,h<=24,-71.14424469163305,2501.3308342515443
portfolio,lightgbm,0.5,11,2020-09-07,2020-09-07 11:00:00,2561.3278103979424,2507.7344999999973,h<=24,0.0,2561.3278103979424
portfolio,lightgbm,0.75,11,2020-09-07,2020-09-07 11:00:00,2578.9784432853985,2507.7344999999973,h<=24,6.101609239015829,2585.0800525244144
portfolio,lightgbm,0.95,11,2020-09-07,2020-09-07 11:00:00,2684.0222920832643,2507.7344999999973,h<=24,98.04490643019594,2782.0671985134604
portfolio,lightgbm,0.05,12,2020-09-07,2020-09-07 12:00:00,2510.5356246046053,2464.503999999999,h<=24,-128.07192172832373,2382.463702876282
portfolio,lightgbm,0.25,12,2020-09-07,2020-09-07 12:00:00,2477.623764474283,2464.503999999999,h<=24,-71.14424469163305,2406.4795197826497
portfolio,lightgbm,0.5,12,2020-09-07,2020-09-07 12:00:00,2602.9037875041263,2464.503999999999,h<=24,0.0,2602.9037875041263
portfolio,lightgbm,0.75,12,2020-09-07,2020-09-07 12:00:00,2676.004619125012,2464.503999999999,h<=24,6.101609239015829,2682.106228364028
portfolio,lightgbm,0.95,12,2020-09-07,2020-09-07 12:00:00,2660.7079231135444,2464.503999999999,h<=24,98.04490643019594,2758.7528295437405
portfolio,lightgbm,0.05,13,2020-09-07,2020-09-07 13:00:00,2518.199810878084,2500.4655,h<=24,-128.07192172832373,2390.1278891497604
portfolio,lightgbm,0.25,13,2020-09-07,2020-09-07 13:00:00,2529.1368818599794,2500.4655,h<=24,-71.14424469163305,2457.9926371683464
portfolio,lightgbm,0.5,13,2020-09-07,2020-09-07 13:00:00,2516.10528641464,2500.4655,h<=24,0.0,2516.10528641464
portfolio,lightgbm,0.75,13,2020-09-07,2020-09-07 13:00:00,2604.619823620109,2500.4655,h<=24,6.101609239015829,2610.721432859125
portfolio,lightgbm,0.95,13,2020-09-07,2020-09-07 13:00:00,2700.919293821441,2500.4655,h<=24,98.04490643019594,2798.964200251637
portfolio,lightgbm,0.05,14,2020-09-07,2020-09-07 14:00:00,2690.9695627267806,2753.2854999999986,h<=24,-128.07192172832373,2562.897640998457
portfolio,lightgbm,0.25,14,2020-09-07,2020-09-07 14:00:00,2865.906826226752,2753.2854999999986,h<=24,-71.14424469163305,2794.762581535119
portfolio,lightgbm,0.5,14,2020-09-07,2020-09-07 14:00:00,2843.092059672992,2753.2854999999986,h<=24,0.0,2843.092059672992
portfolio,lightgbm,0.75,14,2020-09-07,2020-09-07 14:00:00,2839.2809679308334,2753.2854999999986,h<=24,6.101609239015829,2845.3825771698494
portfolio,lightgbm,0.95,14,2020-09-07,2020-09-07 14:00:00,2916.519494704384,2753.2854999999986,h<=24,98.04490643019594,3014.5644011345803
portfolio,lightgbm,0.05,15,2020-09-07,2020-09-07 15:00:00,2744.7365838841374,2817.002000000004,h<=24,-128.07192172832373,2616.664662155814
portfolio,lightgbm,0.25,15,2020-09-07,2020-09-07 15:00:00,2818.9205531594707,2817.002000000004,h<=24,-71.14424469163305,2747.7763084678377
portfolio,lightgbm,0.5,15,2020-09-07,2020-09-07 15:00:00,2830.97059125808,2817.002000000004,h<=24,0.0,2830.97059125808
portfolio,lightgbm,0.75,15,2020-09-07,2020-09-07 15:00:00,2862.477096251416,2817.002000000004,h<=24,6.101609239015829,2868.5787054904317
portfolio,lightgbm,0.95,15,2020-09-07,2020-09-07 15:00:00,2910.754683522867,2817.002000000004,h<=24,98.04490643019594,3008.799589953063
portfolio,lightgbm,0.05,16,2020-09-07,2020-09-07 16:00:00,2545.92774990342,2566.647499999998,h<=24,-128.07192172832373,2417.8558281750966
portfolio,lightgbm,0.25,16,2020-09-07,2020-09-07 16:00:00,2555.258349714138,2566.647499999998,h<=24,-71.14424469163305,2484.114105022505
portfolio,lightgbm,0.5,16,2020-09-07,2020-09-07 16:00:00,2551.9420712516926,2566.647499999998,h<=24,0.0,2551.9420712516926
portfolio,lightgbm,0.75,16,2020-09-07,2020-09-07 16:00:00,2541.9741769543007,2566.647499999998,h<=24,6.101609239015829,2548.0757861933166
portfolio,lightgbm,0.95,16,2020-09-07,2020-09-07 16:00:00,2659.935198619186,2566.647499999998,h<=24,98.04490643019594,2757.980105049382
portfolio,lightgbm,0.05,17,2020-09-07,2020-09-07 17:00:00,2298.046682097562,2314.302999999999,h<=24,-128.07192172832373,2169.9747603692385
portfolio,lightgbm,0.25,17,2020-09-07,2020-09-07 17:00:00,2324.668347326292,2314.302999999999,h<=24,-71.14424469163305,2253.524102634659
portfolio,lightgbm,0.5,17,2020-09-07,2020-09-07 17:00:00,2373.8245590210568,2314.302999999999,h<=24,0.0,2373.8245590210568
portfolio,lightgbm,0.75,17,2020-09-07,2020-09-07 17:00:00,2358.8757075896265,2314.302999999999,h<=24,6.101609239015829,2364.9773168286424
portfolio,lightgbm,0.95,17,2020-09-07,2020-09-07 17:00:00,2399.4698685039857,2314.302999999999,h<=24,98.04490643019594,2497.514774934182
portfolio,lightgbm,0.05,18,2020-09-07,2020-09-07 18:00:00,2174.335966010551,2177.2484999999992,h<=24,-128.07192172832373,2046.2640442822274
portfolio,lightgbm,0.25,18,2020-09-07,2020-09-07 18:00:00,2176.9769072017584,2177.2484999999992,h<=24,-71.14424469163305,2105.8326625101254
portfolio,lightgbm,0.5,18,2020-09-07,2020-09-07 18:00:00,2202.019867462308,2177.2484999999992,h<=24,0.0,2202.019867462308
portfolio,lightgbm,0.75,18,2020-09-07,2020-09-07 18:00:00,2238.7803316221807,2177.2484999999992,h<=24,6.101609239015829,2244.8819408611967
portfolio,lightgbm,0.95,18,2020-09-07,2020-09-07 18:00:00,2279.922944163349,2177.2484999999992,h<=24,98.04490643019594,2377.967850593545
portfolio,lightgbm,0.05,19,2020-09-07,2020-09-07 19:00:00,2093.0059085156045,2102.324999999999,h<=24,-128.07192172832373,1964.9339867872807
portfolio,lightgbm,0.25,19,2020-09-07,2020-09-07 19:00:00,2148.648794017521,2102.324999999999,h<=24,-71.14424469163305,2077.504549325888
portfolio,lightgbm,0.5,19,2020-09-07,2020-09-07 19:00:00,2179.2750917810304,2102.324999999999,h<=24,0.0,2179.2750917810304
portfolio,lightgbm,0.75,19,2020-09-07,2020-09-07 19:00:00,2223.245025892928,2102.324999999999,h<=24,6.101609239015829,2229.346635131944
portfolio,lightgbm,0.95,19,2020-09-07,2020-09-07 19:00:00,2252.909203614886,2102.324999999999,h<=24,98.04490643019594,2350.954110045082
portfolio,lightgbm,0.05,20,2020-09-07,2020-09-07 20:00:00,2218.15373698492,2380.950500000002,h<=24,-128.07192172832373,2090.0818152565967
portfolio,lightgbm,0.25,20,2020-09-07,2020-09-07 20:00:00,2306.8878607603237,2380.950500000002,h<=24,-71.14424469163305,2235.7436160686907
portfolio,lightgbm,0.5,20,2020-09-07,2020-09-07 20:00:00,2397.9250406531432,2380.950500000002,h<=24,0.0,2397.9250406531432
portfolio,lightgbm,0.75,20,2020-09-07,2020-09-07 20:00:00,2526.2982437310243,2380.950500000002,h<=24,6.101609239015829,2532.3998529700402
portfolio,lightgbm,0.95,20,2020-09-07,2020-09-07 20:00:00,2586.187828533833,2380.950500000002,h<=24,98.04490643019594,2684.232734964029
portfolio,lightgbm,0.05,21,2020-09-07,2020-09-07 21:00:00,2801.783401423488,3481.8054999999995,h<=24,-128.07192172832373,2673.7114796951646
portfolio,lightgbm,0.25,21,2020-09-07,2020-09-07 21:00:00,3069.0966476967087,3481.8054999999995,h<=24,-71.14424469163305,2997.9524030050757
portfolio,lightgbm,0.5,21,2020-09-07,2020-09-07 21:00:00,3290.8893934034536,3481.8054999999995,h<=24,0.0,3290.8893934034536
portfolio,lightgbm,0.75,21,2020-09-07,2020-09-07 21:00:00,3440.3675477649567,3481.8054999999995,h<=24,6.101609239015829,3446.4691570039727
portfolio,lightgbm,0.95,21,2020-09-07,2020-09-07 21:00:00,3487.064773998712,3481.8054999999995,h<=24,98.04490643019594,3585.109680428908
portfolio,lightgbm,0.05,22,2020-09-07,2020-09-07 22:00:00,3241.666732458483,3780.293499999996,h<=24,-128.07192172832373,3113.594810730159
portfolio,lightgbm,0.25,22,2020-09-07,2020-09-07 22:00:00,3499.2061198925207,3780.293499999996,h<=24,-71.14424469163305,3428.0618752008877
portfolio,lightgbm,0.5,22,2020-09-07,2020-09-07 22:00:00,3756.6069506656654,3780.293499999996,h<=24,0.0,3756.6069506656654
portfolio,lightgbm,0.75,22,2020-09-07,2020-09-07 22:00:00,3816.0669994132295,3780.293499999996,h<=24,6.101609239015829,3822.1686086522454
portfolio,lightgbm,0.95,22,2020-09-07,2020-09-07 22:00:00,3846.849332215737,3780.293499999996,h<=24,98.04490643019594,3944.894238645933
portfolio,lightgbm,0.05,23,2020-09-07,2020-09-07 23:00:00,2948.3954278240867,3015.7860000000014,h<=24,-128.07192172832373,2820.323506095763
portfolio,lightgbm,0.25,23,2020-09-07,2020-09-07 23:00:00,3065.369920647648,3015.7860000000014,h<=24,-71.14424469163305,2994.225675956015
portfolio,lightgbm,0.5,23,2020-09-07,2020-09-07 23:00:00,3122.3395841119604,3015.7860000000014,h<=24,0.0,3122.3395841119604
portfolio,lightgbm,0.75,23,2020-09-07,2020-09-07 23:00:00,3130.810827883061,3015.7860000000014,h<=24,6.101609239015829,3136.912437122077
portfolio,lightgbm,0.95,23,2020-09-07,2020-09-07 23:00:00,3206.815938442517,3015.7860000000014,h<=24,98.04490643019594,3304.860844872713
portfolio,lightgbm,0.05,24,2020-09-07,2020-09-08 00:00:00,2442.9718425037872,2395.519000000001,h<=24,-128.07192172832373,2314.8999207754637
portfolio,lightgbm,0.25,24,2020-09-07,2020-09-08 00:00:00,2486.298508325602,2395.519000000001,h<=24,-71.14424469163305,2415.154263633969
portfolio,lightgbm,0.5,24,2020-09-07,2020-09-08 00:00:00,2422.8430064502627,2395.519000000001,h<=24,0.0,2422.8430064502627
portfolio,lightgbm,0.75,24,2020-09-07,2020-09-08 00:00:00,2444.589663493289,2395.519000000001,h<=24,6.101609239015829,2450.691272732305
portfolio,lightgbm,0.95,24,2020-09-07,2020-09-08 00:00:00,2630.7502155758475,2395.519000000001,h<=24,98.04490643019594,2728.7951220060436
portfolio,lightgbm,0.05,25,2020-09-07,2020-09-08 01:00:00,1785.6201460765333,1814.081999999998,h=25-72,-170.10421428292207,1615.5159317936111
portfolio,lightgbm,0.25,25,2020-09-07,2020-09-08 01:00:00,1838.2542705791316,1814.081999999998,h=25-72,-83.31420469233342,1754.940065886798
portfolio,lightgbm,0.5,25,2020-09-07,2020-09-08 01:00:00,1838.573773367116,1814.081999999998,h=25-72,0.0,1838.573773367116
portfolio,lightgbm,0.75,25,2020-09-07,2020-09-08 01:00:00,1867.311605630044,1814.081999999998,h=25-72,25.012096964822376,1892.3237025948663
portfolio,lightgbm,0.95,25,2020-09-07,2020-09-08 01:00:00,1890.0525152278465,1814.081999999998,h=25-72,104.17677997038417,1994.2292951982306
portfolio,lightgbm,0.05,26,2020-09-07,2020-09-08 02:00:00,1468.5108036279964,1459.2300000000012,h=25-72,-170.10421428292207,1298.4065893450743
portfolio,lightgbm,0.25,26,2020-09-07,2020-09-08 02:00:00,1482.4771104063782,1459.2300000000012,h=25-72,-83.31420469233342,1399.1629057140449
portfolio,lightgbm,0.5,26,2020-09-07,2020-09-08 02:00:00,1483.764739000846,1459.2300000000012,h=25-72,0.0,1483.764739000846
portfolio,lightgbm,0.75,26,2020-09-07,2020-09-08 02:00:00,1498.9254344083497,1459.2300000000012,h=25-72,25.012096964822376,1523.937531373172
portfolio,lightgbm,0.95,26,2020-09-07,2020-09-08 02:00:00,1542.151734529022,1459.2300000000012,h=25-72,104.17677997038417,1646.328514499406
portfolio,lightgbm,0.05,27,2020-09-07,2020-09-08 03:00:00,1311.539638011429,1308.1665,h=25-72,-170.10421428292207,1141.4354237285067
portfolio,lightgbm,0.25,27,2020-09-07,2020-09-08 03:00:00,1307.0148027255336,1308.1665,h=25-72,-83.31420469233342,1223.7005980332
portfolio,lightgbm,0.5,27,2020-09-07,2020-09-08 03:00:00,1325.891203533031,1308.1665,h=25-72,0.0,1325.891203533031
portfolio,lightgbm,0.75,27,2020-09-07,2020-09-08 03:00:00,1330.816572199218,1308.1665,h=25-72,25.012096964822376,1355.8286691640403
portfolio,lightgbm,0.95,27,2020-09-07,2020-09-08 03:00:00,1354.271597499555,1308.1665,h=25-72,104.17677997038417,1458.448377469939
portfolio,lightgbm,0.05,28,2020-09-07,2020-09-08 04:00:00,1249.042163433366,1236.454499999997,h=25-72,-170.10421428292207,1078.937949150444
portfolio,lightgbm,0.25,28,2020-09-07,2020-09-08 04:00:00,1258.3549686379465,1236.454499999997,h=25-72,-83.31420469233342,1175.040763945613
portfolio,lightgbm,0.5,28,2020-09-07,2020-09-08 04:00:00,1258.211008465302,1236.454499999997,h=25-72,0.0,1258.211008465302
portfolio,lightgbm,0.75,28,2020-09-07,2020-09-08 04:00:00,1264.4064230365946,1236.454499999997,h=25-72,25.012096964822376,1289.418520001417
portfolio,lightgbm,0.95,28,2020-09-07,2020-09-08 04:00:00,1298.030505113688,1236.454499999997,h=25-72,104.17677997038417,1402.207285084072
portfolio,lightgbm,0.05,29,2020-09-07,2020-09-08 05:00:00,1219.545815226404,1209.854499999999,h=25-72,-170.10421428292207,1049.441600943482
portfolio,lightgbm,0.25,29,2020-09-07,2020-09-08 05:00:00,1210.6028926786828,1209.854499999999,h=25-72,-83.31420469233342,1127.2886879863495
portfolio,lightgbm,0.5,29,2020-09-07,2020-09-08 05:00:00,1229.5431857414826,1209.854499999999,h=25-72,0.0,1229.5431857414826
portfolio,lightgbm,0.75,29,2020-09-07,2020-09-08 05:00:00,1236.9954501014768,1209.854499999999,h=25-72,25.012096964822376,1262.0075470662991
portfolio,lightgbm,0.95,29,2020-09-07,2020-09-08 05:00:00,1278.62756683286,1209.854499999999,h=25-72,104.17677997038417,1382.8043468032442
portfolio,lightgbm,0.05,30,2020-09-07,2020-09-08 06:00:00,1263.7173622417802,1256.8074999999994,h=25-72,-170.10421428292207,1093.613147958858
portfolio,lightgbm,0.25,30,2020-09-07,2020-09-08 06:00:00,1275.9896680690522,1256.8074999999994,h=25-72,-83.31420469233342,1192.6754633767187
portfolio,lightgbm,0.5,30,2020-09-07,2020-09-08 06:00:00,1290.9033065973806,1256.8074999999994,h=25-72,0.0,1290.9033065973806
portfolio,lightgbm,0.75,30,2020-09-07,2020-09-08 06:00:00,1283.4229642579792,1256.8074999999994,h=25-72,25.012096964822376,1308.4350612228016
portfolio,lightgbm,0.95,30,2020-09-07,2020-09-08 06:00:00,1291.2359938114926,1256.8074999999994,h=25-72,104.17677997038417,1395.4127737818767
portfolio,lightgbm,0.05,31,2020-09-07,2020-09-08 07:00:00,1504.1485212250934,1586.3534999999993,h=25-72,-170.10421428292207,1334.0443069421713
portfolio,lightgbm,0.25,31,2020-09-07,2020-09-08 07:00:00,1496.07725698203,1586.3534999999993,h=25-72,-83.31420469233342,1412.7630522896966
portfolio,lightgbm,0.5,31,2020-09-07,2020-09-08 07:00:00,1569.3170425667834,1586.3534999999993,h=25-72,0.0,1569.3170425667834
portfolio,lightgbm,0.75,31,2020-09-07,2020-09-08 07:00:00,1565.5433419294302,1586.3534999999993,h=25-72,25.012096964822376,1590.5554388942526
portfolio,lightgbm,0.95,31,2020-09-07,2020-09-08 07:00:00,1588.675102172638,1586.3534999999993,h=25-72,104.17677997038417,1692.851882143022
portfolio,lightgbm,0.05,32,2020-09-07,2020-09-08 08:00:00,1782.848291385359,2190.1895000000004,h=25-72,-170.10421428292207,1612.744077102437
portfolio,lightgbm,0.25,32,2020-09-07,2020-09-08 08:00:00,1981.2406952735623,2190.1895000000004,h=25-72,-83.31420469233342,1897.9264905812288
portfolio,lightgbm,0.5,32,2020-09-07,2020-09-08 08:00:00,2191.597204840082,2190.1895000000004,h=25-72,0.0,2191.597204840082
portfolio,lightgbm,0.75,32,2020-09-07,2020-09-08 08:00:00,2040.214819324628,2190.1895000000004,h=25-72,25.012096964822376,2065.2269162894504
portfolio,lightgbm,0.95,32,2020-09-07,2020-09-08 08:00:00,2046.583215412599,2190.1895000000004,h=25-72,104.17677997038417,2150.759995382983
portfolio,lightgbm,0.05,33,2020-09-07,2020-09-08 09:00:00,2319.7098262451177,2474.405,h=25-72,-170.10421428292207,2149.605611962196
portfolio,lightgbm,0.25,33,2020-09-07,2020-09-08 09:00:00,2434.8413731503824,2474.405,h=25-72,-83.31420469233342,2351.527168458049
portfolio,lightgbm,0.5,33,2020-09-07,2020-09-08 09:00:00,2485.881587064858,2474.405,h=25-72,0.0,2485.881587064858
portfolio,lightgbm,0.75,33,2020-09-07,2020-09-08 09:00:00,2481.399652832795,2474.405,h=25-72,25.012096964822376,2506.411749797617
portfolio,lightgbm,0.95,33,2020-09-07,2020-09-08 09:00:00,2545.0126708464395,2474.405,h=25-72,104.17677997038417,2649.189450816824
portfolio,lightgbm,0.05,34,2020-09-07,2020-09-08 10:00:00,2485.3669637935427,2459.2075,h=25-72,-170.10421428292207,2315.262749510621
portfolio,lightgbm,0.25,34,2020-09-07,2020-09-08 10:00:00,2513.873452555217,2459.2075,h=25-72,-83.31420469233342,2430.5592478628837
portfolio,lightgbm,0.5,34,2020-09-07,2020-09-08 10:00:00,2586.432157829831,2459.2075,h=25-72,0.0,2586.432157829831
portfolio,lightgbm,0.75,34,2020-09-07,2020-09-08 10:00:00,2549.3110915457414,2459.2075,h=25-72,25.012096964822376,2574.323188510564
portfolio,lightgbm,0.95,34,2020-09-07,2020-09-08 10:00:00,2593.6612936205147,2459.2075,h=25-72,104.17677997038417,2697.838073590899
portfolio,lightgbm,0.05,35,2020-09-07,2020-09-08 11:00:00,2393.326706279831,2422.5940000000014,h=25-72,-170.10421428292207,2223.222491996909
portfolio,lightgbm,0.25,35,2020-09-07,2020-09-08 11:00:00,2407.1096685941443,2422.5940000000014,h=25-72,-83.31420469233342,2323.7954639018108
portfolio,lightgbm,0.5,35,2020-09-07,2020-09-08 11:00:00,2394.41887936098,2422.5940000000014,h=25-72,0.0,2394.41887936098
portfolio,lightgbm,0.75,35,2020-09-07,2020-09-08 11:00:00,2442.12796391643,2422.5940000000014,h=25-72,25.012096964822376,2467.1400608812523
portfolio,lightgbm,0.95,35,2020-09-07,2020-09-08 11:00:00,2582.0756343529697,2422.5940000000014,h=25-72,104.17677997038417,2686.252414323354
portfolio,lightgbm,0.05,36,2020-09-07,2020-09-08 12:00:00,2334.379903888572,2370.161999999996,h=25-72,-170.10421428292207,2164.27568960565
portfolio,lightgbm,0.25,36,2020-09-07,2020-09-08 12:00:00,2330.47656099852,2370.161999999996,h=25-72,-83.31420469233342,2247.1623563061867
portfolio,lightgbm,0.5,36,2020-09-07,2020-09-08 12:00:00,2359.329187236838,2370.161999999996,h=25-72,0.0,2359.329187236838
portfolio,lightgbm,0.75,36,2020-09-07,2020-09-08 12:00:00,2440.184749691786,2370.161999999996,h=25-72,25.012096964822376,2465.196846656608
portfolio,lightgbm,0.95,36,2020-09-07,2020-09-08 12:00:00,2519.3146018456846,2370.161999999996,h=25-72,104.17677997038417,2623.491381816069
portfolio,lightgbm,0.05,37,2020-09-07,2020-09-08 13:00:00,2351.039054557737,2431.1705,h=25-72,-170.10421428292207,2180.934840274815
portfolio,lightgbm,0.25,37,2020-09-07,2020-09-08 13:00:00,2373.555637286782,2431.1705,h=25-72,-83.31420469233342,2290.2414325944483
portfolio,lightgbm,0.5,37,2020-09-07,2020-09-08 13:00:00,2373.688810560719,2431.1705,h=25-72,0.0,2373.688810560719
portfolio,lightgbm,0.75,37,2020-09-07,2020-09-08 13:00:00,2408.5263887215515,2431.1705,h=25-72,25.012096964822376,2433.538485686374
portfolio,lightgbm,0.95,37,2020-09-07,2020-09-08 13:00:00,2457.687468483879,2431.1705,h=25-72,104.17677997038417,2561.8642484542634
portfolio,lightgbm,0.05,38,2020-09-07,2020-09-08 14:00:00,2523.8159009620267,2686.7389999999973,h=25-72,-170.10421428292207,2353.711686679105
portfolio,lightgbm,0.25,38,2020-09-07,2020-09-08 14:00:00,2593.9340551976525,2686.7389999999973,h=25-72,-83.31420469233342,2510.619850505319
portfolio,lightgbm,0.5,38,2020-09-07,2020-09-08 14:00:00,2591.221859616168,2686.7389999999973,h=25-72,0.0,2591.221859616168
portfolio,lightgbm,0.75,38,2020-09-07,2020-09-08 14:00:00,2610.6155052081926,2686.7389999999973,h=25-72,25.012096964822376,2635.627602173015
portfolio,lightgbm,0.95,38,2020-09-07,2020-09-08 14:00:00,2647.8188636476343,2686.7389999999973,h=25-72,104.17677997038417,2751.9956436180187
portfolio,lightgbm,0.05,39,2020-09-07,2020-09-08 15:00:00,2625.643304791318,2746.1320000000023,h=25-72,-170.10421428292207,2455.539090508396
portfolio,lightgbm,0.25,39,2020-09-07,2020-09-08 15:00:00,2665.608763135071,2746.1320000000023,h=25-72,-83.31420469233342,2582.2945584427375
portfolio,lightgbm,0.5,39,2020-09-07,2020-09-08 15:00:00,2718.110745082647,2746.1320000000023,h=25-72,0.0,2718.110745082647
portfolio,lightgbm,0.75,39,2020-09-07,2020-09-08 15:00:00,2776.0711874746985,2746.1320000000023,h=25-72,25.012096964822376,2801.083284439521
portfolio,lightgbm,0.95,39,2020-09-07,2020-09-08 15:00:00,2774.244982421466,2746.1320000000023,h=25-72,104.17677997038417,2878.4217623918503
portfolio,lightgbm,0.05,40,2020-09-07,2020-09-08 16:00:00,2434.633595374148,2514.8575,h=25-72,-170.10421428292207,2264.5293810912262
portfolio,lightgbm,0.25,40,2020-09-07,2020-09-08 16:00:00,2480.635667607483,2514.8575,h=25-72,-83.31420469233342,2397.3214629151494
portfolio,lightgbm,0.5,40,2020-09-07,2020-09-08 16:00:00,2487.146016225931,2514.8575,h=25-72,0.0,2487.146016225931
portfolio,lightgbm,0.75,40,2020-09-07,2020-09-08 16:00:00,2492.311346003243,2514.8575,h=25-72,25.012096964822376,2517.3234429680656
portfolio,lightgbm,0.95,40,2020-09-07,2020-09-08 16:00:00,2557.15484301467,2514.8575,h=25-72,104.17677997038417,2661.3316229850543
